[ID],[TableID],[Name],[Description],[DataType],[Expression],[FormatString],[IsHidden],[State],[ModifiedTime],[StructureModifiedTime],[KPIID],[IsSimpleMeasure],[ErrorMessage],[DisplayFolder],[DetailRowsDefinitionID],[DataCategory],[LineageTag],[SourceLineageTag]
5270,43,Bottler Net Revenue Official BP (LC) % vs AC 3PY (CD),,8,"IF (
        ISFILTERED ( Period[Month Cal] )
        || ISFILTERED ( Period[Month Cal Code] )
        || ISFILTERED ( Period[Quarter Cal] )
        || ISFILTERED ( Period[Quarter Cal Code] )
        || ISFILTERED ( Period[Year Cal] )
        || ISFILTERED ( Period[Year Cal Code] )
        || ISFILTERED ( Period[Half Cal] )
        || ISFILTERED ( Period[Half Cal Code] ),
    BLANK (),
    IF (
        ( [Bottler Net Revenue Official BPN (LC)] && [Consumption Days]
            && [Bottler Net Revenue AC (LC) 3PY]
            && [Consumption Days 3PY] )
            <> BLANK (),
        (
            DIVIDE (
                DIVIDE ( [Bottler Net Revenue Official BPN (LC)], [Consumption Days] ),
                DIVIDE ( [Bottler Net Revenue AC (LC) 3PY], [Consumption Days 3PY] )
            ) - 1
        ),
        BLANK ()
    )
)","#,0.00 %;-#,0.00 %;#,0.00 %",False,1,2026-02-26 06:36:26,2025-12-02 10:00:02,,False,,Bottler Net Revenue BP\Bottler Net Revenue Official BP,,,e3fa1a24-c54a-497c-b549-17f9fdad7d3b,
5271,43,Bottler Net Revenue Official BP (LC) % vs AC 3PY (WD),,8,"IF (
        ISFILTERED ( Period[Month Cal] )
        || ISFILTERED ( Period[Month Cal Code] )
        || ISFILTERED ( Period[Quarter Cal] )
        || ISFILTERED ( Period[Quarter Cal Code] )
        || ISFILTERED ( Period[Year Cal] )
        || ISFILTERED ( Period[Year Cal Code] )
        || ISFILTERED ( Period[Half Cal] )
        || ISFILTERED ( Period[Half Cal Code] ),
    BLANK (),
    IF (
        ( [Bottler Net Revenue Official BPN (LC)] && [Working Days]
            && [Bottler Net Revenue AC (LC) 3PY]
            && [Working Days 3PY] )
            <> BLANK (),
        (
            DIVIDE (
                DIVIDE ( [Bottler Net Revenue Official BPN (LC)], [Working Days] ),
                DIVIDE ( [Bottler Net Revenue AC (LC) 3PY], [Working Days 3PY] )
            ) - 1
        ),
        BLANK ()
    )
)","#,0.00 %;-#,0.00 %;#,0.00 %",False,1,2026-02-26 06:36:26,2025-12-02 10:00:02,,False,,Bottler Net Revenue BP\Bottler Net Revenue Official BP,,,9e9fd2d7-e6b5-4d08-bc38-e49f7975cf6a,
5272,43,Bottler Net Revenue Official BP (USD) % vs AC 3PY,,8,"IF (
        ISFILTERED ( Period[Month Cal] )
        || ISFILTERED ( Period[Month Cal Code] )
        || ISFILTERED ( Period[Quarter Cal] )
        || ISFILTERED ( Period[Quarter Cal Code] )
        || ISFILTERED ( Period[Year Cal] )
        || ISFILTERED ( Period[Year Cal Code] )
        || ISFILTERED ( Period[Half Cal] )
        || ISFILTERED ( Period[Half Cal Code] ),
    BLANK (),
    IF (
        ( [Bottler Net Revenue Official BP 3CN (USD)]
            && [Bottler Net Revenue AC (USD) 3PY] )
            <> BLANK (),
        (
            DIVIDE (
                [Bottler Net Revenue Official BP 3CN (USD)],
                [Bottler Net Revenue AC (USD) 3PY]
            ) - 1
        ),
        BLANK ()
    )
)","#,0.00 %;-#,0.00 %;#,0.00 %",False,1,2026-02-26 06:36:26,2025-12-02 10:00:02,,False,,Bottler Net Revenue BP\Bottler Net Revenue Official BP,,,d5f8d60e-7e44-462e-8019-d2a1c8514bab,
5273,43,Bottler Net Revenue Official BP (USD) % vs AC 3PY (CD),,8,"IF (
        ISFILTERED ( Period[Month Cal] )
        || ISFILTERED ( Period[Month Cal Code] )
        || ISFILTERED ( Period[Quarter Cal] )
        || ISFILTERED ( Period[Quarter Cal Code] )
        || ISFILTERED ( Period[Year Cal] )
        || ISFILTERED ( Period[Year Cal Code] )
        || ISFILTERED ( Period[Half Cal] )
        || ISFILTERED ( Period[Half Cal Code] ),
    BLANK (),
    IF (
        ( [Bottler Net Revenue Official BP 3CN (USD)] && [Consumption Days]
            && [Bottler Net Revenue AC (USD) 3PY]
            && [Consumption Days 3PY] )
            <> BLANK (),
        (
            DIVIDE (
                DIVIDE ( [Bottler Net Revenue Official BP 3CN (USD)], [Consumption Days] ),
                DIVIDE ( [Bottler Net Revenue AC (USD) 3PY], [Consumption Days 3PY] )
            ) - 1
        ),
        BLANK ()
    )
)","#,0.00 %;-#,0.00 %;#,0.00 %",False,1,2026-02-26 06:36:26,2025-12-02 10:00:02,,False,,Bottler Net Revenue BP\Bottler Net Revenue Official BP,,,7801b506-3e31-4a45-95ba-5a9357ca5bd5,
5274,43,Bottler Net Revenue Official BP (USD) % vs AC 3PY (WD),,8,"IF (
        ISFILTERED ( Period[Month Cal] )
        || ISFILTERED ( Period[Month Cal Code] )
        || ISFILTERED ( Period[Quarter Cal] )
        || ISFILTERED ( Period[Quarter Cal Code] )
        || ISFILTERED ( Period[Year Cal] )
        || ISFILTERED ( Period[Year Cal Code] )
        || ISFILTERED ( Period[Half Cal] )
        || ISFILTERED ( Period[Half Cal Code] ),
    BLANK (),
    IF (
        ( [Bottler Net Revenue Official BP 3CN (USD)] && [Working Days]
            && [Bottler Net Revenue AC (USD) 3PY]
            && [Working Days 3PY] )
            <> BLANK (),
        (
            DIVIDE (
                DIVIDE ( [Bottler Net Revenue Official BP 3CN (USD)], [Working Days] ),
                DIVIDE ( [Bottler Net Revenue AC (USD) 3PY], [Working Days 3PY] )
            ) - 1
        ),
        BLANK ()
    )
)","#,0.00 %;-#,0.00 %;#,0.00 %",False,1,2026-02-26 06:36:26,2025-12-02 10:00:02,,False,,Bottler Net Revenue BP\Bottler Net Revenue Official BP,,,a593d6d2-9fcf-4b6f-963f-55a7ba470987,
5275,43,Bottler Net Revenue Official BP 3CN (USD),,8,"SUMX (

            FILTER ( 'Metrics-BP', 'Metrics-BP'[vrsn_cd] = ""BP-01"" ),

            'Metrics-BP'[btlr_net_sls_rev_amt]

                * LOOKUPVALUE (

                    CurrencyRate[USD],

                    CurrencyRate[vrsn_type_cd], ""AC"",

                    CurrencyRate[from_curr_cd], 'Metrics-BP'[curr_cd],

                    CurrencyRate[day_dt], LOOKUPVALUE ( Period[c445_3py_day_dt], Period[day_dt], 'Metrics-BP'[day_dt])

                )

        

    )",,True,1,2026-02-26 06:36:26,2025-12-02 10:00:02,,False,,,,,bb473c11-0fe7-486a-8392-739693cd6fa5,
5276,43,Bottler Gross Revenue AC (LC) MTD % vs Current RE,,8,"IF (
    ( [Bottler Gross Revenue AC (LC) MTD]
        && [Bottler Gross Revenue Current RE (LC) MTD] )
        <> BLANK (),
    (
        DIVIDE (
            [Bottler Gross Revenue AC (LC) MTD],
            [Bottler Gross Revenue Current RE (LC) MTD]
        ) - 1
    ),
    BLANK ()
)","#,0.00%;-#,0.00%;#,0.00%",False,1,2026-02-26 06:36:26,2025-12-02 10:00:02,,False,,Bottler Gross Revenue AC\Bottler Gross Revenue AC MTD,,,dc3be64b-d67f-47a4-a995-0dc16c1aea85,
5277,43,Bottler Gross Revenue AC (LC) MTD % vs Official BP,,8,"IF (
    ( [Bottler Gross Revenue AC (LC) MTD]
        && [Bottler Gross Revenue Official BP (LC) MTD] )
        <> BLANK (),
    (
        DIVIDE (
            [Bottler Gross Revenue AC (LC) MTD],
            [Bottler Gross Revenue Official BP (LC) MTD]
        ) - 1
    ),
    BLANK ()
)","#,0.00%;-#,0.00%;#,0.00%",False,1,2026-02-26 06:36:26,2025-12-02 10:00:02,,False,,Bottler Gross Revenue AC\Bottler Gross Revenue AC MTD,,,67950da8-e42a-4a63-b1ff-459524e20a87,
5278,43,Bottler Gross Revenue AC (LC) MTD vs Current RE,,8,[Bottler Gross Revenue AC (LC) MTD]-[Bottler Gross Revenue Current RE (LC) MTD],"#,0",False,1,2026-02-26 06:36:26,2025-12-02 10:00:02,,False,,Bottler Gross Revenue AC\Bottler Gross Revenue AC MTD,,,97af1215-d1c0-4d39-a962-df013de31cdf,
5279,43,Bottler Gross Revenue AC (LC) MTD vs Official BP,,8,[Bottler Gross Revenue AC (LC) MTD]-[Bottler Gross Revenue Official BP (LC) MTD],"#,0",False,1,2026-02-26 06:36:26,2025-12-02 10:00:02,,False,,Bottler Gross Revenue AC\Bottler Gross Revenue AC MTD,,,ce15ad0a-1244-444d-956b-2c63238bf10a,
5280,43,Bottler Gross Revenue AC (LC) WTD % vs Current RE,,8,"IF (
    ( [Bottler Gross Revenue AC (LC) WTD]
        && [Bottler Gross Revenue Current RE (LC) WTD] )
        <> BLANK (),
    (
        DIVIDE (
            [Bottler Gross Revenue AC (LC) WTD],
            [Bottler Gross Revenue Current RE (LC) WTD]
        ) - 1
    ),
    BLANK ()
)","#,0.00%;-#,0.00%;#,0.00%",False,1,2026-02-26 06:36:26,2025-12-02 10:00:02,,False,,Bottler Gross Revenue AC\Bottler Gross Revenue AC WTD,,,61446ca6-d534-4d3e-8a9f-b818fce4d7d6,
5281,43,Bottler Gross Revenue AC (LC) WTD % vs Official BP,,8,"IF (
    ( [Bottler Gross Revenue AC (LC) WTD]
        && [Bottler Gross Revenue Official BP (LC) WTD] )
        <> BLANK (),
    (
        DIVIDE (
            [Bottler Gross Revenue AC (LC) WTD],
            [Bottler Gross Revenue Official BP (LC) WTD]
        ) - 1
    ),
    BLANK ()
)","#,0.00%;-#,0.00%;#,0.00%",False,1,2026-02-26 06:36:26,2025-12-02 10:00:02,,False,,Bottler Gross Revenue AC\Bottler Gross Revenue AC WTD,,,32410aec-c2ce-4564-bf5f-ef4b9096bb5a,
5282,43,Bottler Gross Revenue AC (LC) WTD vs Current RE,,8,[Bottler Gross Revenue AC (LC) WTD]-[Bottler Gross Revenue Current RE (LC) WTD],"#,0",False,1,2026-02-26 06:36:26,2025-12-02 10:00:02,,False,,Bottler Gross Revenue AC\Bottler Gross Revenue AC WTD,,,d10dec9d-e6c2-4864-a662-cb4692fc86a1,
5283,43,Bottler Gross Revenue AC (LC) WTD vs Official BP,,8,[Bottler Gross Revenue AC (LC) WTD]-[Bottler Gross Revenue Official BP (LC) WTD],"#,0",False,1,2026-02-26 06:36:26,2025-12-02 10:00:02,,False,,Bottler Gross Revenue AC\Bottler Gross Revenue AC WTD,,,5870d8a3-6166-4d88-8909-7c07b732922a,
5284,43,Bottler Gross Revenue AC (USD) MTD % vs Current RE,,8,"IF (
    ISFILTERED ( Period[Day 445] ) || ISFILTERED ( Period[Day 445 Code] )
        || ( ISFILTERED ( Period[Day Cal] ) || ISFILTERED ( Period[Day Cal Code] ) )
        || ISFILTERED ( Period[Week 445] )
        || ISFILTERED ( Period[Week 445 Code] )
        || ISFILTERED ( Period[Month Cal] )
        || ISFILTERED ( Period[Month Cal Code] )
        || ISFILTERED ( Period[Quarter Cal] )
        || ISFILTERED ( Period[Quarter Cal Code] )
        || ISFILTERED ( Period[Year Cal] )
        || ISFILTERED ( Period[Year Cal Code] )
        || ISFILTERED ( Period[Half Cal] )
        || ISFILTERED ( Period[Half Cal Code] )
            && ( [Bottler Gross Revenue AC vs Current RE CN (USD) MTD]
                && [Bottler Gross Revenue Current RE (USD) MTD] )
                <> BLANK (),
    DIVIDE (
        [Bottler Gross Revenue AC vs Current RE CN (USD) MTD],
        [Bottler Gross Revenue Current RE (USD) MTD]
    ) - 1,
    BLANK ()
)","#,0.00%;-#,0.00%;#,0.00%",False,1,2026-02-26 06:36:26,2025-12-02 10:00:02,,False,,Bottler Gross Revenue AC\Bottler Gross Revenue AC MTD,,,63729791-fd19-4eed-b60d-ea460e05dcb1,
5285,43,Bottler Gross Revenue AC (USD) MTD % vs Official BP,,8,"IF (
    ISFILTERED ( Period[Day 445] ) || ISFILTERED ( Period[Day 445 Code] )
        || ( ISFILTERED ( Period[Day Cal] ) || ISFILTERED ( Period[Day Cal Code] ) )
        || ISFILTERED ( Period[Week 445] )
        || ISFILTERED ( Period[Week 445 Code] )
        || ISFILTERED ( Period[Month Cal] )
        || ISFILTERED ( Period[Month Cal Code] )
        || ISFILTERED ( Period[Quarter Cal] )
        || ISFILTERED ( Period[Quarter Cal Code] )
        || ISFILTERED ( Period[Year Cal] )
        || ISFILTERED ( Period[Year Cal Code] )
        || ISFILTERED ( Period[Half Cal] )
        || ISFILTERED ( Period[Half Cal Code] )
            && ( [Bottler Gross Revenue AC vs Official BP CN (USD) MTD]
                && [Bottler Gross Revenue Official BP (USD) MTD] )
                <> BLANK (),
    DIVIDE (
        [Bottler Gross Revenue AC vs Official BP CN (USD) MTD],
        [Bottler Gross Revenue Official BP (USD) MTD]
    ) - 1,
    BLANK ()
)","#,0.00%;-#,0.00%;#,0.00%",False,1,2026-02-26 06:36:26,2025-12-02 10:00:02,,False,,Bottler Gross Revenue AC\Bottler Gross Revenue AC MTD,,,66ae548c-9c29-4842-a204-7820dc663dd0,
5286,43,Bottler Gross Revenue AC (USD) MTD vs Current RE,,8,[Bottler Gross Revenue AC vs Current RE CN (USD) MTD]-[Bottler Gross Revenue Current RE (USD) MTD],"#,0",False,1,2026-02-26 06:36:26,2025-12-02 10:00:02,,False,,Bottler Gross Revenue AC\Bottler Gross Revenue AC MTD,,,b02ad64d-0de6-474f-94f1-13e905826be8,
5287,43,Bottler Gross Revenue AC (USD) MTD vs Official BP,,8,[Bottler Gross Revenue AC vs Official BP CN (USD) MTD]-[Bottler Gross Revenue Official BP (USD) MTD],"#,0",False,1,2026-02-26 06:36:26,2025-12-02 10:00:02,,False,,Bottler Gross Revenue AC\Bottler Gross Revenue AC MTD,,,209987d9-c391-4edd-a194-0546b3f5462f,
5288,43,Bottler Gross Revenue AC (USD) WTD % vs Current RE,,8,"IF (
    ISFILTERED ( Period[Day 445] ) || ISFILTERED ( Period[Day 445 Code] )
        || ( ISFILTERED ( Period[Day Cal] ) || ISFILTERED ( Period[Day Cal Code] ) )
        || ISFILTERED ( Period[Week 445] )
        || ISFILTERED ( Period[Week 445 Code] )
        || ISFILTERED ( Period[Month Cal] )
        || ISFILTERED ( Period[Month Cal Code] )
        || ISFILTERED ( Period[Quarter Cal] )
        || ISFILTERED ( Period[Quarter Cal Code] )
        || ISFILTERED ( Period[Year Cal] )
        || ISFILTERED ( Period[Year Cal Code] )
        || ISFILTERED ( Period[Half Cal] )
        || ISFILTERED ( Period[Half Cal Code] )
            && ( [Bottler Gross Revenue AC vs Current RE CN (USD) WTD]
                && [Bottler Gross Revenue Current RE (USD) WTD] )
                <> BLANK (),
    DIVIDE (
        [Bottler Gross Revenue AC vs Current RE CN (USD) WTD],
        [Bottler Gross Revenue Current RE (USD) WTD]
    ) - 1,
    BLANK ()
)","#,0.00%;-#,0.00%;#,0.00%",False,1,2026-02-26 06:36:26,2025-12-02 10:00:02,,False,,Bottler Gross Revenue AC\Bottler Gross Revenue AC WTD,,,08b00e58-bf4e-436e-8b28-dfa6e59fd0b8,
5289,43,Bottler Gross Revenue AC (USD) WTD % vs Official BP,,8,"IF (
    ISFILTERED ( Period[Day 445] ) || ISFILTERED ( Period[Day 445 Code] )
        || ( ISFILTERED ( Period[Day Cal] ) || ISFILTERED ( Period[Day Cal Code] ) )
        || ISFILTERED ( Period[Week 445] )
        || ISFILTERED ( Period[Week 445 Code] )
        || ISFILTERED ( Period[Month Cal] )
        || ISFILTERED ( Period[Month Cal Code] )
        || ISFILTERED ( Period[Quarter Cal] )
        || ISFILTERED ( Period[Quarter Cal Code] )
        || ISFILTERED ( Period[Year Cal] )
        || ISFILTERED ( Period[Year Cal Code] )
        || ISFILTERED ( Period[Half Cal] )
        || ISFILTERED ( Period[Half Cal Code] )
            && ( [Bottler Gross Revenue AC vs Official BP CN (USD) WTD]
                && [Bottler Gross Revenue Official BP (USD) WTD] )
                <> BLANK (),
    DIVIDE (
        [Bottler Gross Revenue AC vs Official BP CN (USD) WTD],
        [Bottler Gross Revenue Official BP (USD) WTD]
    ) - 1,
    BLANK ()
)","#,0.00%;-#,0.00%;#,0.00%",False,1,2026-02-26 06:36:26,2025-12-02 10:00:02,,False,,Bottler Gross Revenue AC\Bottler Gross Revenue AC WTD,,,7beefd5b-4b56-44b4-9957-ccc4e18e80d0,
5290,43,Bottler Gross Revenue AC (USD) WTD vs Current RE,,8,[Bottler Gross Revenue AC vs Current RE CN (USD) WTD]-[Bottler Gross Revenue Current RE (USD) WTD],"#,0",False,1,2026-02-26 06:36:26,2025-12-02 10:00:02,,False,,Bottler Gross Revenue AC\Bottler Gross Revenue AC WTD,,,d391b985-a039-4b55-96ad-0778070ac792,
5291,43,Bottler Gross Revenue AC (USD) WTD vs Official BP,,8,[Bottler Gross Revenue AC vs Official BP CN (USD) WTD]-[Bottler Gross Revenue Official BP (USD) WTD],"#,0",False,1,2026-02-26 06:36:26,2025-12-02 10:00:02,,False,,Bottler Gross Revenue AC\Bottler Gross Revenue AC WTD,,,7ef2e0fc-4b68-4f19-8c09-62907dda27a4,
5292,43,Bottler Gross Revenue AC vs Current RE CN (USD) MTD,,8,"
IF (
    ISFILTERED ( Period[Week 445] ) || ISFILTERED ( Period[Week 445 Code] )
        || ISFILTERED ( Period[Day 445] )
        || ISFILTERED ( Period[Day 445 Code] ),
    CALCULATE (
        [Bottler Gross Revenue AC vs RE CN (USD)],
        FILTER (
            ALL ( 'Period' ),
            Period[day_id]
                >= CALCULATE (
                    MIN ( Period[day_id] ),
                    FILTER (
                        ALL ( 'Period' ),
                        Period[Year 445 Code Sort] = MAX ( Period[Year 445 Code Sort] )
                            && Period[Month 445 #] = MAX ( Period[Month 445 #] )
                            && Period[day_id] <= MAX ( Period[day_id] )
                    )
                )
                && Period[day_id]
                    <= CALCULATE (
                        MAX ( Period[day_id] ),
                        FILTER (
                            ALL ( 'Period' ),
                            Period[Year 445 Code Sort] = MAX ( Period[Year 445 Code Sort] )
                                && Period[Month 445 #] = MAX ( Period[Month 445 #] )
                                && Period[day_id] <= MAX ( Period[day_id] )
                        )
                    )
        )
    ),
    IF (
        ( ISFILTERED ( Period[Day Cal] ) || ISFILTERED ( Period[Day Cal Code] ) ),
        CALCULATE (
            [Bottler Gross Revenue AC vs RE CN (USD)],
            FILTER (
                ALL ( 'Period' ),
                Period[day_id]
                    >= CALCULATE (
                        MIN ( Period[day_id] ),
                        FILTER (
                            ALL ( 'Period' ),
                            Period[Year 445 Code Sort] = MAX ( Period[Year 445 Code Sort] )
                                && Period[greg_month_nbr] = MAX ( Period[greg_month_nbr] )
                                && Period[day_id] <= MAX ( Period[day_id] )
                        )
                    )
                    && Period[day_id]
                        <= CALCULATE (
                            MAX ( Period[day_id] ),
                            FILTER (
                                ALL ( 'Period' ),
                                Period[Year 445 Code Sort] = MAX ( Period[Year 445 Code Sort] )
                                    && Period[greg_month_nbr] = MAX ( Period[greg_month_nbr] )
                                    && Period[day_id] <= MAX ( Period[day_id] )
                            )
                        )
            )
        ),
        BLANK ()
    )
)","#,0",True,1,2026-02-26 06:36:26,2025-12-02 10:00:02,,False,,Bottler Gross Revenue AC,,,054ec40f-933f-4327-a4cd-a7cd88e4d07f,
5293,43,Bottler Gross Revenue AC vs Current RE CN (USD) WTD,,8,"IF (
    ISFILTERED ( Period[Day 445] ) || ISFILTERED ( Period[Day 445 Code] ),
    CALCULATE (
        [Bottler Gross Revenue AC vs RE CN (USD)],
        FILTER (
            ALL ( 'Period' ),
            Period[day_id]
                >= CALCULATE (
                    MIN ( Period[day_id] ),
                    FILTER (
                        ALL ( 'Period' ),
                        Period[Year 445 Code Sort] = MAX ( Period[Year 445 Code Sort] )
                            && Period[Week 445 #] = MAX ( Period[Week 445 #] )
                            && Period[day_id] <= MAX ( Period[day_id] )
                    )
                )
                && Period[day_id]
                    <= CALCULATE (
                        MAX ( Period[day_id] ),
                        FILTER (
                            ALL ( 'Period' ),
                            Period[Year 445 Code Sort] = MAX ( Period[Year 445 Code Sort] )
                                && Period[Week 445 #] = MAX ( Period[Week 445 #] )
                                && Period[day_id] <= MAX ( Period[day_id] )
                        )
                    )
        )
    ),
    BLANK ()
)","#,0",True,1,2026-02-26 06:36:26,2025-12-02 10:00:02,,False,,Bottler Gross Revenue AC,,,3ce05037-c1e8-43f8-8805-27621a0d5e21,
5294,43,Bottler Gross Revenue AC vs Official BP CN (USD) MTD,,8,"
IF (
    ISFILTERED ( Period[Week 445] ) || ISFILTERED ( Period[Week 445 Code] )
        || ISFILTERED ( Period[Day 445] )
        || ISFILTERED ( Period[Day 445 Code] ),
    CALCULATE (
        [Bottler Gross Revenue AC vs BP CN (USD)],
        FILTER (
            ALL ( 'Period' ),
            Period[day_id]
                >= CALCULATE (
                    MIN ( Period[day_id] ),
                    FILTER (
                        ALL ( 'Period' ),
                        Period[Year 445 Code Sort] = MAX ( Period[Year 445 Code Sort] )
                            && Period[Month 445 #] = MAX ( Period[Month 445 #] )
                            && Period[day_id] <= MAX ( Period[day_id] )
                    )
                )
                && Period[day_id]
                    <= CALCULATE (
                        MAX ( Period[day_id] ),
                        FILTER (
                            ALL ( 'Period' ),
                            Period[Year 445 Code Sort] = MAX ( Period[Year 445 Code Sort] )
                                && Period[Month 445 #] = MAX ( Period[Month 445 #] )
                                && Period[day_id] <= MAX ( Period[day_id] )
                        )
                    )
        )
    ),
    IF (
        ( ISFILTERED ( Period[Day Cal] ) || ISFILTERED ( Period[Day Cal Code] ) ),
        CALCULATE (
            [Bottler Gross Revenue AC vs BP CN (USD)],
            FILTER (
                ALL ( 'Period' ),
                Period[day_id]
                    >= CALCULATE (
                        MIN ( Period[day_id] ),
                        FILTER (
                            ALL ( 'Period' ),
                            Period[Year 445 Code Sort] = MAX ( Period[Year 445 Code Sort] )
                                && Period[greg_month_nbr] = MAX ( Period[greg_month_nbr] )
                                && Period[day_id] <= MAX ( Period[day_id] )
                        )
                    )
                    && Period[day_id]
                        <= CALCULATE (
                            MAX ( Period[day_id] ),
                            FILTER (
                                ALL ( 'Period' ),
                                Period[Year 445 Code Sort] = MAX ( Period[Year 445 Code Sort] )
                                    && Period[greg_month_nbr] = MAX ( Period[greg_month_nbr] )
                                    && Period[day_id] <= MAX ( Period[day_id] )
                            )
                        )
            )
        ),
        BLANK ()
    )
)","#,0",True,1,2026-02-26 06:36:26,2025-12-02 10:00:02,,False,,Bottler Gross Revenue AC,,,f47e2c5c-baa8-4404-bc66-e077d70a1176,
5295,43,Bottler Gross Revenue AC vs Official BP CN (USD) WTD,,8,"IF (
    ISFILTERED ( Period[Day 445] ) || ISFILTERED ( Period[Day 445 Code] ),
    CALCULATE (
        [Bottler Gross Revenue AC vs BP CN (USD)],
        FILTER (
            ALL ( 'Period' ),
            Period[day_id]
                >= CALCULATE (
                    MIN ( Period[day_id] ),
                    FILTER (
                        ALL ( 'Period' ),
                        Period[Year 445 Code Sort] = MAX ( Period[Year 445 Code Sort] )
                            && Period[Week 445 #] = MAX ( Period[Week 445 #] )
                            && Period[day_id] <= MAX ( Period[day_id] )
                    )
                )
                && Period[day_id]
                    <= CALCULATE (
                        MAX ( Period[day_id] ),
                        FILTER (
                            ALL ( 'Period' ),
                            Period[Year 445 Code Sort] = MAX ( Period[Year 445 Code Sort] )
                                && Period[Week 445 #] = MAX ( Period[Week 445 #] )
                                && Period[day_id] <= MAX ( Period[day_id] )
                        )
                    )
        )
    ),
    BLANK ()
)","#,0",True,1,2026-02-26 06:36:26,2025-12-02 10:00:02,,False,,Bottler Gross Revenue AC,,,a0897445-b635-47a4-8e45-fae6bc70e6e6,
5296,43,Bottler Gross Revenue Current RE (LC) MTD,,8,"
IF (
    ISFILTERED ( Period[Week 445] ) || ISFILTERED ( Period[Week 445 Code] )
        || ISFILTERED ( Period[Day 445] )
        || ISFILTERED ( Period[Day 445 Code] ),
    CALCULATE (
        [Bottler Gross Revenue Current RE (LC)],
        FILTER (
            ALL ( 'Period' ),
            Period[day_id]
                >= CALCULATE (
                    MIN ( Period[day_id] ),
                    FILTER (
                        ALL ( 'Period' ),
                        Period[Year 445 Code Sort] = MAX ( Period[Year 445 Code Sort] )
                            && Period[Month 445 #] = MAX ( Period[Month 445 #] )
                            && Period[day_id] <= MAX ( Period[day_id] )
                    )
                )
                && Period[day_id]
                    <= CALCULATE (
                        MAX ( Period[day_id] ),
                        FILTER (
                            ALL ( 'Period' ),
                            Period[Year 445 Code Sort] = MAX ( Period[Year 445 Code Sort] )
                                && Period[Month 445 #] = MAX ( Period[Month 445 #] )
                                && Period[day_id] <= MAX ( Period[day_id] )
                        )
                    )
        )
    ),
    IF (
        ( ISFILTERED ( Period[Day Cal] ) || ISFILTERED ( Period[Day Cal Code] ) ),
        CALCULATE (
            [Bottler Gross Revenue Current RE (LC)],
            FILTER (
                ALL ( 'Period' ),
                Period[day_id]
                    >= CALCULATE (
                        MIN ( Period[day_id] ),
                        FILTER (
                            ALL ( 'Period' ),
                            Period[Year 445 Code Sort] = MAX ( Period[Year 445 Code Sort] )
                                && Period[greg_month_nbr] = MAX ( Period[greg_month_nbr] )
                                && Period[day_id] <= MAX ( Period[day_id] )
                        )
                    )
                    && Period[day_id]
                        <= CALCULATE (
                            MAX ( Period[day_id] ),
                            FILTER (
                                ALL ( 'Period' ),
                                Period[Year 445 Code Sort] = MAX ( Period[Year 445 Code Sort] )
                                    && Period[greg_month_nbr] = MAX ( Period[greg_month_nbr] )
                                    && Period[day_id] <= MAX ( Period[day_id] )
                            )
                        )
            )
        ),
        BLANK ()
    )
)","#,0",False,1,2026-02-26 06:36:26,2025-12-02 10:00:02,,False,,Bottler Gross Revenue RE\Bottler Gross Revenue Current RE,,,e3aa4ce3-4f17-4460-b728-006e21130df9,
5297,43,Bottler Gross Revenue Current RE (LC) WTD,,8,"IF (
    ISFILTERED ( Period[Day 445] ) || ISFILTERED ( Period[Day 445 Code] ),
    CALCULATE (
        [Bottler Gross Revenue Current RE (LC)],
        FILTER (
            ALL ( 'Period' ),
            Period[day_id]
                >= CALCULATE (
                    MIN ( Period[day_id] ),
                    FILTER (
                        ALL ( 'Period' ),
                        Period[Year 445 Code Sort] = MAX ( Period[Year 445 Code Sort] )
                            && Period[Week 445 #] = MAX ( Period[Week 445 #] )
                            && Period[day_id] <= MAX ( Period[day_id] )
                    )
                )
                && Period[day_id]
                    <= CALCULATE (
                        MAX ( Period[day_id] ),
                        FILTER (
                            ALL ( 'Period' ),
                            Period[Year 445 Code Sort] = MAX ( Period[Year 445 Code Sort] )
                                && Period[Week 445 #] = MAX ( Period[Week 445 #] )
                                && Period[day_id] <= MAX ( Period[day_id] )
                        )
                    )
        )
    ),
    BLANK ()
)","#,0",False,1,2026-02-26 06:36:26,2025-12-02 10:00:02,,False,,Bottler Gross Revenue RE\Bottler Gross Revenue Current RE,,,a3ac161e-f59e-4684-a85a-d8e644740cea,
